state,city,facet,coefficient
FL,aventura,,-0.015048146304052152
GA,dallas,,-0.008693841515109156
FL,saint-cloud,,-0.027529721172913545
TX,magnolia,,-0.01083740089354579
GA,cumming,,-0.021248466142073142
FL,parrish,,-0.024050691474356276
FL,tamarac,,-0.02350737115636193
TX,kyle,,0.003101627519917952
TX,liberty-hill,,-0.03305867394992393
FL,doral,,-0.02557753475502272
TX,converse,,-0.025062155093521304
FL,poinciana,,-0.01571283464328133
TX,cleveland,,-0.036885608449926395
TX,pflugerville,,-0.01716428775386765
GA,griffin,,-0.01741498623424125
TX,fulshear,,-0.026491594998476215
TX,tomball,,-0.009238687113757025
TX,rosharon,,0.004821383987523169
FL,orange-park,,-0.015837580674835833
FL,coconut-creek,,-0.01318567074586119
TX,bastrop,,-0.014012923686802735
GA,monroe,,-0.022795535865420467
FL,margate,,-0.039908827427271365
TX,royse-city,,-0.035084932901387596
GA,villa-rica,,-0.015994708880374135
TX,midlothian,,-0.03422356078528164
TX,cibolo,,-0.023366695962832442
GA,jonesboro,,-0.02696977390031545
FL,north-miami,,-0.01520637547154722
FL,summerfield,,-0.03401427186296237
TX,porter,,-0.028238328890504594
FL,green-cove-springs,,-0.014572797833953492
GA,fairburn,,-0.025489467530706886
FL,middleburg,,-0.02030975212181863
TX,little-elm,,-0.030646195023490877
TX,celina,,-0.01478010300987645
GA,grovetown,,-0.023720534899321365
FL,weston,,-0.00890052066809364
TX,hutto,,-0.020163935090105105
FL,palm-harbor,,-0.017990057640783708
FL,labelle,,-0.022061484655228048
FL,apollo-beach,,-0.015269971455872729
TX,springtown,,-0.019197260756163244
TX,manor,,-0.031169306296410956
FL,land-o-lakes,,-0.0460418389433557
TX,buda,,-0.021609181701367795
FL,royal-palm-beach,,-0.016060730540381124
GA,hoschton,,-0.028206739076631654
TX,burleson,,-0.024997285545479375
TX,schertz,,-0.026055421318930492
TX,league-city,,-0.014017368396541666
TX,bulverde,,-0.03166734943439565
TX,aubrey,,0.0037476946990245667
FL,miami-gardens,,-0.026078281019313223
FL,parkland,,-0.035363867053970655
FL,riviera-beach,,-0.03709463254406699
FL,oakland-park,,-0.01902348381287875
FL,lauderdale-lakes,,-0.018222682291341843
FL,apopka,,-0.02757118776043055
GA,jefferson,,-0.037221126976097495
TX,dayton,,-0.027600661887136994
TX,melissa,,-0.01323602179100183
TX,lago-vista,,-0.006341115602794739
TX,manvel,,-0.018595276826814004
FL,port-richey,,-0.024321627280504503
TX,copperas-cove,,-0.031353546408160335
GA,lilburn,,-0.025406109825732177
GA,senoia,,-0.018219991123115762
TX,rosenberg,,-0.0003939420512884057
TX,dripping-springs,,-0.00813399764259275
FL,north-palm-beach,,-0.02203474502071906
FL,sanibel,,-0.033974571049156466
TX,mabank,,-0.032325825441045695
GA,greensboro,,-0.014177750954972286
TX,hockley,,-0.023260768332267312
TX,godley,,-0.011935362179617267
GA,suwanee,,-0.04486074294185182
FL,ruskin,,-0.01963062701391775
FL,longboat-key,,-0.029832228281864107
FL,auburndale,,-0.020130204220882107
FL,nokomis,,-0.021150540229009435
FL,lutz,,0.009979533765180158
TX,angleton,,-0.01934948616553553
FL,yulee,,-0.03090012023148113
GA,flowery-branch,,-0.052803261964883455
TX,azle,,0.01632505078399106
GA,evans,,-0.034925171115766034
GA,auburn,,-0.006325221202651859
FL,jensen-beach,,-0.029889802371528534
FL,weeki-wachee,,-0.00963368169076819
TX,lakeway,,-0.013426622472886353
TX,wylie,,-0.02943607298263579
FL,lake-wales,,-0.008532445718820796
GA,eatonton,,-0.029229784428053372
TX,spicewood,,-0.0086237026375933
FL,palm-city,,-0.04979544110562175
FL,wildwood,,-0.02514793365847927
TX,rowlett,,-0.018499481180618466
FL,dania-beach,,-0.018374256677058654
GA,austell,,-0.012274834471363991
GA,cleveland,,0.03413961043314623
TX,alvin,,-0.014421836156887571
FL,san-antonio,,-0.036256318354227594
TX,jarrell,,-0.0037450778005497895
TX,elgin,,-0.055743152519563084
TX,crosby,,-0.02758389235752382
GA,jasper,,-0.02280787246438929
FL,pinellas-park,,-0.016667037802695385
TX,aledo,,-0.020904820400692237
FL,tavares,,-0.022885953984851985
FL,hobe-sound,,-0.017132867345302828
TX,heartland,,-0.03050721216778143
GA,st-marys,,-0.030391607232585056
GA,braselton,,-0.014789382471308291
GA,ellenwood,,-0.025260419646196124
GA,south-fulton,,-0.05272853274778517
FL,lighthouse-point,,-0.032830180326690016
GA,statham,,-0.019244483448666288
TX,argyle,,-0.03480785190380172
TX,la-porte,,-0.014672068716047607
FL,pinecrest,,-0.015544794940209206
GA,kingsland,,-0.010999625750062678
FL,odessa,,-0.017138638879919666
GA,perry,,-0.0074867352921074975
GA,east-point,,-0.0021400528404060333
TX,trinity,,-0.020261562851905276
TX,la-vernia,,-0.030139036568854194
TX,dickinson,,-0.024419584223681238
TX,splendora,,-0.023521851385593803
TX,corsicana,,-0.022460489779047146
GA,temple,,-0.07274418490190268
FL,palmetto-bay,,-0.014941542738943934
FL,rotonda-west,,-0.01293331920844849
GA,bonaire,,-0.04477821415476416
TX,decatur,,-0.01381463438147595
GA,thomaston,,-0.0021774620611910277
GA,hartwell,,-0.021152457124881924
GA,forsyth,,-0.007119615144380296
TX,horseshoe-bay,,-0.02961903378126776
TX,the-colony,,-0.018716748391707654
TX,fresno,,-0.012685550104289095
GA,calhoun,,-0.024056531677612326
FL,holmes-beach,,-0.03742961291296375
TX,fate,,-0.04883290039625432
TX,la-marque,,-0.01657961460930897
FL,wilton-manors,,-0.015814789605777795
GA,commerce,,-0.019390909037783642
TX,von-ormy,,-0.018600599463920564
TX,iowa-colony,,-0.020002137288077253
TX,alvarado,,-0.029275632568847885
GA,grayson,,-0.013038535523980365
FL,eustis,,-0.03136670992752114
TX,sanger,,-0.0065269837580114835
FL,lauderdale-by-the-sea,,-0.0047212101678693425
TX,mineral-wells,,-0.027984986355968723
FL,belleview,,-0.00884767644744093
TX,blanco,,-0.016924915061439942
FL,bay-harbor-islands,,-0.049499023651784366
TX,van-alstyne,,0.0029663378569237168
FL,highland-beach,,-0.01890428076682545
TX,friendswood,,-0.018115540854701496
FL,ocklawaha,,-0.012167096553224876
GA,madison,,-0.03342562657828144
GA,rockmart,,-0.026264931894967373
TX,bandera,,-0.01981729238629955
FL,bartow,,-0.014962901246117717
GA,ball-ground,,-0.04657757610769629
TX,stephenville,,-0.021320105362036317
FL,north-lauderdale,,-0.02752841277725859
FL,ave-maria,,-0.022400160597504142
TX,floresville,,0.004764344821642491
FL,surfside,,-0.015768800325749156
TX,haslet,,-0.02392862333514478
FL,lantana,,-0.02174174682176688
GA,hiram,,-0.04811487150579513
FL,palm-springs,,-0.03867984346415216
GA,norcross,,-0.016452848235725362
TX,desoto,,-0.007731991082527966
TX,rhome,,-0.037785973500342275
GA,college-park,,-0.027264106843692508
TX,whitney,,-0.0419774940621313
TX,lancaster,,-0.020389795479435636
FL,st-pete-beach,,-0.04427534320781062
GA,clayton,,-0.02067431778636741
FL,altamonte-springs,,-0.02203950362386212
FL,arcadia,,-0.05677754501954431
TX,wimberley,,-0.02131061375905674
GA,kathleen,,-0.03014870873354101
TX,ennis,,-0.010529421495869934
TX,northlake,,-0.03371839450515528
GA,monticello,,-0.028532788019714237
TX,mont-belvieu,,-0.018507007516220333
TX,kingwood,,-0.022890501349867493
GA,adairsville,,-0.026674193850322988
FL,lady-lake,,-0.021545261314433337
TX,brownwood,,-0.027482256471917085
TX,west-columbia,,0.010412943903361848
TX,caddo-mills,,-0.026860792039335474
FL,port-orange,,-0.00321597488649944
FL,treasure-island,,0.012523716427637638
FL,south-palm-beach,,-0.0647794978051395
FL,juno-beach,,-0.05901607656288526
GA,clarkesville,,-0.04688293849380832
FL,tequesta,,-0.0556917795837782
FL,newberry,,-0.029745675962741407
TX,heath,,-0.01973027668260726
FL,keystone-heights,,-0.059577719119708814
FL,miami-lakes,,-0.04034828153825537
GA,forest-park,,-0.01960459228601901
GA,sharpsburg,,-0.022752704538985917
TX,cedar-hill,,-0.02664409201204825
FL,palatka,,-0.04912139063417172
GA,morrow,,-0.028919227938377777
FL,miami-shores,,-0.0496327376704203
GA,bethlehem,,-0.011529405324442648
TX,lindale,,-0.011357442115897625
GA,sugar-hill,,-0.023660918222398526
TX,bonham,,-0.04415285930491047
FL,fleming-island,,-0.02739480659087786
TX,kaufman,,-0.019845030489595954
TX,southlake,,-0.01386182937768381
FL,anna-maria,,-0.08600603185459682
TX,gainesville,,-0.027287978736860907
TX,pottsboro,,-0.026542040719733963
FL,gibsonton,,-0.023157171107148808
TX,sealy,,0.0
TX,boyd,,-0.05134028666797841
FL,the-acreage,,-0.029743489778244866
FL,mulberry,,-0.03308770221036518
GA,milton,,-0.021586818932591793
GA,union-city,,-0.021794635502052163
FL,clewiston,,-0.08330276793597513
FL,oviedo,,-0.03000336782515848
FL,florida-city,,-0.015533404361427765
GA,johns-creek,,-0.009371873621291327
TX,joshua,,-0.01965864181941045
FL,titusville,,-0.017614637685627203
FL,osprey,,-0.04294196673891958
TX,pilot-point,,-0.009220827642690822
TX,athens,,-0.017931068718814135
TX,sulphur-springs,,-0.025778735351383298
FL,hypoluxo,,-0.05913401407953902
GA,bremen,,-0.036818850783158164
GA,toccoa,,-0.03481469457263255
GA,rex,,-0.017255599802270878
FL,cooper-city,,-0.022399763093906396
TX,bryan,,0.0
GA,dunwoody,,-0.02178534886580359
TX,justin,,-0.019068540021940965
FL,citrus-springs,,-0.020964632467789904
FL,madeira-beach,,-0.03938972400046289
TX,quinlan,,-0.018452151397533537
TX,wills-point,,-0.03871226637760111
FL,bunnell,,-0.03184047886304612
FL,ellenton,,-0.06152288249086023
FL,alva,,-0.033905257347218325
FL,gulfport,,-0.0271146700007738
TX,lavon,,-0.02097730234851819
FL,southwest-ranches,,-0.07704763164036017
FL,polk-city,,-0.02463494538946727
GA,cedartown,,-0.010350002909267682
FL,lake-worth,,-0.03810162067227213
FL,south-pasadena,,-0.04060362337623999
FL,hastings,,-0.0320214991260453
FL,frostproof,,-0.042910592825441365
TX,sachse,,-0.021978399837312524
FL,beverly-hills,,-0.01670984297641297
TX,red-oak,,-0.02040787933834888
FL,orange-city,,-0.0323542256655159
GA,winston,,-0.03257199105226511
GA,cornelia,,-0.02368377110987412
GA,lithia-springs,,-0.0169590508312423
GA,watkinsville,,-0.03524339470582879
TX,bertram,,-0.050000000000000044
TX,crandall,,-0.017154879723835875
GA,oxford,,-0.01157384489808529
TX,canton,,-0.019550790292423858
GA,byron,,-0.012669069474628574
FL,macclenny,,-0.02742424632902348
TX,marble-falls,,0.0
TX,ferris,,-0.017094141032086473
TX,oak-point,,-0.02315342921592426
TX,kempner,,0.0
FL,ocean-ridge,,-0.07338705286335302
FL,alachua,,-0.019551041051816348
TX,corinth,,-0.019049718839425543
GA,oakwood,,-0.01584223703752826
TX,ponder,,-0.010816629181042032
TX,seagoville,,-0.015449265761070492
FL,seffner,,-0.017747590723907896
TX,farmers-branch,,-0.015974917243990097
TX,saginaw,,-0.017321993341436647
GA,stonecrest,,-0.009535834686809047
GA,waleska,,-0.012240185117446943
TX,colleyville,,-0.03416897793697714
GA,barnesville,,-0.01634055583209878
FL,lake-park,,-0.024252524239699404
FL,williston,,-0.06172233488411943
FL,edgewater,,-0.04661745875234704
GA,lavonia,,-0.04494429676260471
FL,ocoee,,-0.027650822264218364
TX,glenn-heights,,-0.02450922394065632
FL,lake-alfred,,-0.027533246736094877
TX,comanche,,-0.023235394526011494
FL,hillsboro-beach,,-0.05499040019731405
FL,crescent-city,,-0.10999384691666152
FL,maitland,,-0.030477724053501496
FL,interlachen,,-0.08724859384404153
FL,bokeelia,,-0.0878015740477765
FL,atlantic-beach,,-0.047827347060796076
FL,st-james-city,,-0.08366946221213525
TX,farmersville,,-0.024744891792882296
FL,oldsmar,,-0.024809684224332426
TX,krum,,-0.023953884974670242
TX,benbrook,,-0.019462270053438077
GA,grantville,,-0.0027424352593702
TX,kingsland,,-0.47478991596638653
TX,venus,,-0.020961247660176884
TX,paradise,,-0.027944766171698002
FL,bradenton-beach,,-0.041953670360974325
FL,starke,,-0.05290671468181202
GA,lula,,-0.004999377543588726
GA,social-circle,,-0.027205300211324855
FL,temple-terrace,,-0.02017232438415657
TX,glen-rose,,-0.02040797924214149
GA,elberton,,-0.05416193205232293
GA,williamson,,-0.016486053118043853
GA,morganton,,-0.03976579784193252
TX,kemp,,-0.02950827150794882
TX,haltom-city,,-0.01105508673807425
TX,providence-village,,-0.04500806742972803
TX,hillsboro,,-0.02495202852036353
FL,high-springs,,-0.03196648506640135
FL,cocoa,,-0.038770262759121966
FL,safety-harbor,,-0.030121009883922693
GA,royston,,-0.02218979409442393
TX,duncanville,,-0.020244944284713174
FL,satsuma,,-0.07519355679650228
FL,fruitland-park,,-0.04245852639210869
GA,danielsville,,-0.014608326847979922
TX,lampasas,,-0.07686480186480185
FL,indian-rocks-beach,,-0.04415159372538801
TX,mclendon-chisholm,,-0.03548415581411886
TX,mount-pleasant,,-0.03382858075309333
TX,reno,,-0.029386521212758695
TX,tuscola,,-0.028877893466860323
FL,belleair,,-0.044068190510297964
TX,bowie,,-0.030870789434008082
FL,montverde,,-0.02507446149190284
TX,grapevine,,-0.010767087700212952
TX,ovilla,,-0.008696746037827658
FL,champions-gate,,-0.0367265666188296
GA,summerville,,-0.03319234464616114
FL,umatilla,,-0.05543649441426256
GA,chattahoochee-hills,,0.002044706189998539
FL,hawthorne,,-0.03803516332065967
FL,callahan,,-0.03955832265554142
TX,lucas,,-0.032228366902235066
FL,howey-in-the-hills,,-0.03978028883654445
GA,milner,,-0.010464800535184723
GA,maysville,,-0.034588159903551255
GA,eastman,,-0.0511591162018326
GA,thomson,,-0.04516971864322543
GA,chamblee,,-0.01713724224574616
TX,white-settlement,,-0.013874570087763324
FL,casselberry,,-0.017109825288523388
FL,hernando,,-0.04994776610299433
FL,minneola,,-0.018011455557983905
GA,palmetto,,-0.011914716536074444
GA,hull,,-0.019780931981860216
GA,talking-rock,,-0.06059281460808384
TX,coppell,,-0.012718805740118484
FL,hilliard,,-0.04793408588309947
TX,watauga,,-0.01993446247276831
TX,whitesboro,,-0.012738629276815659
TX,dublin,,-0.0352121087326181
TX,nevada,,-0.019325455535031035
FL,bushnell,,-0.03783019440225351
FL,lake-panasoffkee,,-0.021390479001298705
GA,bowdon,,-0.04153379917274152
TX,tolar,,-0.00554998229670719
GA,bogart,,-0.020304023200116546
TX,new-fairview,,-0.016630637148499716
GA,hogansville,,-0.007740592614588886
GA,martinez,,-0.01786815662667474
TX,lipan,,-0.014167175872108381
TX,valley-view,,-0.03444842605906678
FL,west-park,,-0.007815979886583523
FL,hernando-beach,,-0.03979795531789787
FL,fort-meade,,-0.0518578613696637
CA,oceanside,,-0.015048146304052152
GA,lagrange,,-0.008693841515109156
IL,oak-park,,-0.027529721172913545
NY,orangetown,,-0.01083740089354579
IL,skokie,,-0.021248466142073142
FL,zephyrhills,,-0.024050691474356276
GA,atlanta,,-0.02350737115636193
MO,st-peters,,0.003101627519917952
NY,forest-hills,,-0.03305867394992393
GA,statesboro,,-0.02557753475502272
FL,lakewood-ranch,,-0.025062155093521304
CA,san-carlos,,-0.01571283464328133
FL,st-petersburg,,-0.036885608449926395
CA,aptos,,-0.01716428775386765
TX,anna,,-0.01741498623424125
FL,plant-city,,-0.026491594998476215
IL,plainfield,,-0.009238687113757025
CA,san-bruno,,0.004821383987523169
TX,mesquite,,-0.015837580674835833
IL,crystal-lake,,-0.01318567074586119
CA,san-diego,,-0.014012923686802735
FL,debary,,-0.022795535865420467
FL,hollywood,,-0.039908827427271365
NY,bayside,,-0.035084932901387596
CA,antelope,,-0.015994708880374135
CA,palo-alto,,-0.03422356078528164
CA,roseville,,-0.023366695962832442
CA,danville,,-0.02696977390031545
TX,north-richland-hills,,-0.01520637547154722
FL,new-port-richey,,-0.03401427186296237
FL,miramar,,-0.028238328890504594
GA,douglasville,,-0.014572797833953492
LA,shreveport,,-0.025489467530706886
CA,carlsbad,,-0.02030975212181863
FL,winter-park,,-0.030646195023490877
FL,riverview,,-0.01478010300987645
GA,covington,,-0.023720534899321365
GA,peachtree-corners,,-0.00890052066809364
GA,acworth,,-0.020163935090105105
GA,brookhaven,,-0.017990057640783708
CA,folsom,,-0.022061484655228048
TX,hurst,,-0.015269971455872729
TX,greenville,,-0.019197260756163244
FL,mount-dora,,-0.031169306296410956
NY,flushing,,-0.0460418389433557
MO,wentzville,,-0.021609181701367795
TX,terrell,,-0.016060730540381124
FL,dunnellon,,-0.028206739076631654
FL,sunrise,,-0.024997285545479375
FL,port-saint-lucie,,-0.026055421318930492
GA,dacula,,-0.014017368396541666
FL,holiday,,-0.03166734943439565
CA,san-leandro,,0.0037476946990245667
GA,sandy-springs,,-0.026078281019313223
FL,the-villages,,-0.035363867053970655
FL,lake-worth-beach,,-0.03709463254406699
GA,augusta,,-0.01902348381287875
GA,jackson,,-0.018222682291341843
FL,valrico,,-0.02757118776043055
FL,miami,,-0.037221126976097495
FL,orlando,,-0.027600661887136994
FL,wesley-chapel,,-0.01323602179100183
CA,santee,,-0.006341115602794739
GA,marietta,,-0.018595276826814004
FL,lithia,,-0.024321627280504503
FL,largo,,-0.031353546408160335
TX,rockwall,,-0.025406109825732177
CA,escondido,,-0.018219991123115762
NY,greenburgh,,-0.0003939420512884057
CA,antioch,,-0.00813399764259275
GA,fayetteville,,-0.02203474502071906
GA,gainesville,,-0.033974571049156466
GA,carrollton,,-0.032325825441045695
CA,turlock,,-0.014177750954972286
FL,lakeland,,-0.023260768332267312
CA,los-angeles,,-0.011935362179617267
FL,cutler-bay,,-0.04486074294185182
GA,cartersville,,-0.01963062701391775
FL,estero,,-0.029832228281864107
TX,cleburne,,-0.020130204220882107
GA,winder,,-0.021150540229009435
CA,pacifica,,0.009979533765180158
TX,sherman,,-0.01934948616553553
FL,tarpon-springs,,-0.03090012023148113
FL,miami-beach,,-0.052803261964883455
CA,santa-clara,,0.01632505078399106
FL,longwood,,-0.034925171115766034
FL,wimauma,,-0.006325221202651859
FL,vero-beach,,-0.029889802371528534
GA,riverdale,,-0.00963368169076819
TX,bedford,,-0.013426622472886353
IL,oak-lawn,,-0.02943607298263579
IL,bolingbrook,,-0.008532445718820796
CA,watsonville,,-0.029229784428053372
LA,bossier-city,,-0.0086237026375933
FL,coral-gables,,-0.04979544110562175
CA,lodi,,-0.02514793365847927
TX,crowley,,-0.018499481180618466
FL,winter-haven,,-0.018374256677058654
GA,hampton,,-0.012274834471363991
CA,oakland,,0.03413961043314623
FL,lehigh-acres,,-0.014421836156887571
FL,seminole,,-0.036256318354227594
GA,mableton,,-0.0037450778005497895
FL,north-miami-beach,,-0.055743152519563084
TX,forney,,-0.02758389235752382
FL,davenport,,-0.02280787246438929
FL,groveland,,-0.016667037802695385
IL,wheaton,,-0.020904820400692237
CA,san-marcos,,-0.022885953984851985
TX,flower-mound,,-0.017132867345302828
GA,stone-mountain,,-0.03050721216778143
FL,davie,,-0.030391607232585056
TX,grand-prairie,,-0.014789382471308291
FL,palmetto,,-0.025260419646196124
FL,marco-island,,-0.05272853274778517
FL,bonita-springs,,-0.032830180326690016
GA,powder-springs,,-0.019244483448666288
FL,lauderhill,,-0.03480785190380172
CA,lincoln,,-0.014672068716047607
GA,locust-grove,,-0.015544794940209206
NY,newburgh,,-0.010999625750062678
TX,dallas,,-0.017138638879919666
CA,menlo-park,,-0.0074867352921074975
GA,hephzibah,,-0.0021400528404060333
FL,haines-city,,-0.020261562851905276
FL,tampa,,-0.030139036568854194
NY,yonkers,,-0.024419584223681238
TX,denison,,-0.023521851385593803
FL,brandon,,-0.022460489779047146
FL,okeechobee,,-0.07274418490190268
TX,irving,,-0.014941542738943934
TX,richardson,,-0.01293331920844849
FL,ponte-vedra-beach,,-0.04477821415476416
CA,modesto,,-0.01381463438147595
CA,richmond,,-0.0021774620611910277
CA,rocklin,,-0.021152457124881924
NY,smithtown,,-0.007119615144380296
FL,sun-city-center,,-0.02961903378126776
TX,fort-worth,,-0.018716748391707654
CA,sacramento,,-0.012685550104289095
NY,new-rochelle,,-0.024056531677612326
CA,morgan-hill,,-0.03742961291296375
GA,macon,,-0.04883290039625432
TX,allen,,-0.01657961460930897
IL,yorkville,,-0.015814789605777795
TX,keller,,-0.019390909037783642
GA,roswell,,-0.018600599463920564
CA,los-gatos,,-0.020002137288077253
CA,el-dorado-hills,,-0.029275632568847885
TX,garland,,-0.013038535523980365
CA,yuba-city,,-0.03136670992752114
CA,san-jose,,-0.0065269837580114835
CA,concord,,-0.0047212101678693425
FL,hialeah,,-0.027984986355968723
CA,hayward,,-0.00884767644744093
FL,st-johns,,-0.016924915061439942
FL,englewood,,-0.049499023651784366
NY,yorktown,,0.0029663378569237168
IL,tinley-park,,-0.01890428076682545
GA,loganville,,-0.018115540854701496
CA,dublin,,-0.012167096553224876
FL,dade-city,,-0.03342562657828144
GA,buford,,-0.026264931894967373
IL,mount-prospect,,-0.01981729238629955
IL,mchenry,,-0.014962901246117717
FL,fort-lauderdale,,-0.04657757610769629
MO,st-louis,,-0.021320105362036317
TX,waxahachie,,-0.02752841277725859
IL,chicago,,-0.022400160597504142
CA,daly-city,,0.004764344821642491
CA,grass-valley,,-0.015768800325749156
GA,decatur,,-0.02392862333514478
FL,green-acres,,-0.02174174682176688
FL,boca-raton,,-0.04811487150579513
FL,windermere,,-0.03867984346415216
IL,downers-grove,,-0.016452848235725362
IL,aurora,,-0.007731991082527966
FL,brooksville,,-0.037785973500342275
FL,winter-springs,,-0.027264106843692508
FL,port-charlotte,,-0.0419774940621313
CA,santa-cruz,,-0.020389795479435636
FL,west-palm-beach,,-0.04427534320781062
FL,coral-springs,,-0.02067431778636741
FL,ocala,,-0.02203950362386212
NY,great-neck,,-0.05677754501954431
CA,brentwood,,-0.02131061375905674
FL,palm-coast,,-0.03014870873354101
CA,lakeside,,-0.010529421495869934
FL,sarasota,,-0.03371839450515528
FL,venice,,-0.028532788019714237
GA,duluth,,-0.018507007516220333
IL,northbrook,,-0.022890501349867493
FL,gainesville,,-0.026674193850322988
GA,canton,,-0.021545261314433337
FL,bradenton,,-0.027482256471917085
CA,cupertino,,0.010412943903361848
FL,lake-mary,,-0.026860792039335474
MO,st-charles,,-0.00321597488649944
CA,campbell,,0.012523716427637638
FL,aventura,under-100000,
GA,dallas,under-100000,0.0
FL,saint-cloud,under-100000,0.025000000000000022
TX,magnolia,under-100000,
GA,cumming,under-100000,
FL,parrish,under-100000,
FL,tamarac,under-100000,0.022764723344307725
TX,kyle,under-100000,
TX,liberty-hill,under-100000,
FL,doral,under-100000,
TX,converse,under-100000,
FL,poinciana,under-100000,
TX,cleveland,under-100000,
TX,pflugerville,under-100000,
GA,griffin,under-100000,-0.12291227372522405
TX,fulshear,under-100000,
TX,tomball,under-100000,
TX,rosharon,under-100000,
FL,orange-park,under-100000,
FL,coconut-creek,under-100000,-0.021134593993325956
TX,bastrop,under-100000,
GA,monroe,under-100000,
FL,margate,under-100000,-0.0017738862516782582
TX,royse-city,under-100000,
GA,villa-rica,under-100000,0.1499999999999999
TX,midlothian,under-100000,
TX,cibolo,under-100000,
GA,jonesboro,under-100000,-0.08624827153344942
FL,north-miami,under-100000,-0.4949494949494949
FL,summerfield,under-100000,-0.005643114764360587
TX,porter,under-100000,
FL,green-cove-springs,under-100000,0.0478723404255319
GA,fairburn,under-100000,0.0
FL,middleburg,under-100000,-0.11078712672832687
TX,little-elm,under-100000,
TX,celina,under-100000,
GA,grovetown,under-100000,
FL,weston,under-100000,
TX,hutto,under-100000,
FL,palm-harbor,under-100000,
FL,labelle,under-100000,
FL,apollo-beach,under-100000,-0.05450500556173521
TX,springtown,under-100000,
TX,manor,under-100000,
FL,land-o-lakes,under-100000,0.0
TX,buda,under-100000,
FL,royal-palm-beach,under-100000,0.37368421052631584
GA,hoschton,under-100000,
TX,burleson,under-100000,
TX,schertz,under-100000,
TX,league-city,under-100000,
TX,bulverde,under-100000,
TX,aubrey,under-100000,
FL,miami-gardens,under-100000,0.0012515644555695093
FL,parkland,under-100000,
FL,riviera-beach,under-100000,
FL,oakland-park,under-100000,
FL,lauderdale-lakes,under-100000,-0.04217809942213682
FL,apopka,under-100000,0.08181405895691611
GA,jefferson,under-100000,
TX,dayton,under-100000,
TX,melissa,under-100000,
TX,lago-vista,under-100000,
TX,manvel,under-100000,
FL,port-richey,under-100000,-0.05556666427912013
TX,copperas-cove,under-100000,
GA,lilburn,under-100000,
GA,senoia,under-100000,
TX,rosenberg,under-100000,
TX,dripping-springs,under-100000,
FL,north-palm-beach,under-100000,
FL,sanibel,under-100000,
TX,mabank,under-100000,-0.026578141805245297
GA,greensboro,under-100000,0.0
TX,hockley,under-100000,
TX,godley,under-100000,0.0
GA,suwanee,under-100000,
FL,ruskin,under-100000,
FL,longboat-key,under-100000,
FL,auburndale,under-100000,-0.061321876846990975
FL,nokomis,under-100000,-0.026315789473684237
FL,lutz,under-100000,
TX,angleton,under-100000,
FL,yulee,under-100000,-0.050000000000000044
GA,flowery-branch,under-100000,
TX,azle,under-100000,
GA,evans,under-100000,
GA,auburn,under-100000,
FL,jensen-beach,under-100000,
FL,weeki-wachee,under-100000,-0.1765416117375265
TX,lakeway,under-100000,
TX,wylie,under-100000,
FL,lake-wales,under-100000,-0.09976517098906679
GA,eatonton,under-100000,-0.16225944736290274
TX,spicewood,under-100000,
FL,palm-city,under-100000,
FL,wildwood,under-100000,-0.12835208537843892
TX,rowlett,under-100000,
FL,dania-beach,under-100000,
GA,austell,under-100000,0.0
GA,cleveland,under-100000,-0.06846046460433242
TX,alvin,under-100000,
FL,san-antonio,under-100000,
TX,jarrell,under-100000,
TX,elgin,under-100000,
TX,crosby,under-100000,
GA,jasper,under-100000,
FL,pinellas-park,under-100000,-0.058852690945574423
TX,aledo,under-100000,
FL,tavares,under-100000,-0.07483917588051714
FL,hobe-sound,under-100000,
TX,heartland,under-100000,
GA,st-marys,under-100000,0.0
GA,braselton,under-100000,
GA,ellenwood,under-100000,
GA,south-fulton,under-100000,
FL,lighthouse-point,under-100000,
GA,statham,under-100000,
TX,argyle,under-100000,
TX,la-porte,under-100000,
FL,pinecrest,under-100000,
GA,kingsland,under-100000,
FL,odessa,under-100000,
GA,perry,under-100000,0.0
GA,east-point,under-100000,0.15415415415415423
TX,trinity,under-100000,
TX,la-vernia,under-100000,
TX,dickinson,under-100000,
TX,splendora,under-100000,
TX,corsicana,under-100000,-0.050040040040040056
GA,temple,under-100000,-0.005769230769230786
FL,palmetto-bay,under-100000,
FL,rotonda-west,under-100000,
GA,bonaire,under-100000,-0.021052631578947323
TX,decatur,under-100000,
GA,thomaston,under-100000,-0.13529001015031705
GA,hartwell,under-100000,0.057528089887640466
GA,forsyth,under-100000,-0.09589306470360326
TX,horseshoe-bay,under-100000,
TX,the-colony,under-100000,
TX,fresno,under-100000,
GA,calhoun,under-100000,-0.2128437917222964
FL,holmes-beach,under-100000,
TX,fate,under-100000,
TX,la-marque,under-100000,
FL,wilton-manors,under-100000,
GA,commerce,under-100000,
TX,von-ormy,under-100000,
TX,iowa-colony,under-100000,
TX,alvarado,under-100000,-0.1402941176470588
GA,grayson,under-100000,
FL,eustis,under-100000,-0.028826958105646616
TX,sanger,under-100000,
FL,lauderdale-by-the-sea,under-100000,
TX,mineral-wells,under-100000,-0.02518888888888889
FL,belleview,under-100000,0.018777835237520777
TX,blanco,under-100000,
FL,bay-harbor-islands,under-100000,
TX,van-alstyne,under-100000,
FL,highland-beach,under-100000,
TX,friendswood,under-100000,
FL,ocklawaha,under-100000,-0.04351184664015335
GA,madison,under-100000,
GA,rockmart,under-100000,0.013144949623544289
TX,bandera,under-100000,
